,GAME_ID,DATE,TEAM_ABBREVIATION,WINS,LOSSES,PTS,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,LOC
301,6697,2019-12-05,PHX,9,11,114,37,21,28,28,48.9,65.0,45.5,36,29,13,0
302,6698,2019-12-05,BKN,11,10,130,22,34,35,39,49.5,88.9,45.2,26,53,15,0
303,6699,2019-12-05,MIA,15,6,93,28,16,25,24,44.2,64.7,36.8,20,40,18,0
304,6700,2019-12-05,MEM,6,15,99,20,15,29,35,38.5,85.7,23.3,24,46,12,0
305,6701,2019-12-05,IND,14,7,107,26,23,30,28,48.3,82.4,37.5,19,39,8,0
306,6702,2019-12-05,MIN,10,10,114,25,31,28,30,41.6,88.5,44.7,23,44,12,0
307,6703,2019-12-05,LAL,19,3,121,34,31,29,27,51.1,60.0,48.3,27,46,7,0
308,6704,2019-12-05,SAC,8,12,116,35,29,31,21,46.3,73.9,32.4,26,44,10,0
309,6705,2019-12-06,PHI,15,7,113,33,22,26,32,45.6,81.2,40.7,25,41,11,0
310,6706,2019-12-06,DEN,14,5,129,33,34,31,31,56.3,55.6,53.8,38,48,13,0
311,6707,2019-12-06,HOU,14,7,119,34,29,31,25,40.8,89.5,40.0,29,54,22,0
312,6708,2019-12-06,PHX,10,11,139,38,36,33,18,47.2,92.6,38.9,30,51,18,0
313,6709,2019-12-07,BKN,12,10,111,29,26,31,25,47.7,80.0,39.5,35,49,16,0
314,6710,2019-12-07,ORL,11,11,93,24,28,16,25,39.0,87.0,34.6,19,43,17,0
315,6711,2019-12-07,IND,14,8,101,19,25,31,26,45.8,80.0,37.5,24,33,11,0
316,6712,2019-12-07,DEN,14,6,95,26,19,19,31,41.5,80.0,16.7,18,41,12,0
317,6713,2019-12-07,WAS,7,14,103,28,37,20,18,42.9,92.9,30.8,29,39,11,0
318,6714,2019-12-07,GSW,5,19,100,23,27,27,23,53.5,68.2,37.5,24,39,19,0
319,6715,2019-12-07,MIN,10,11,127,27,31,39,25,52.1,70.0,34.2,25,36,13,0
320,6717,2019-12-07,SAC,8,13,104,17,25,30,28,39.2,83.3,26.5,19,52,14,0
321,6718,2019-12-07,LAL,20,3,136,39,38,33,26,54.1,81.8,47.2,26,45,16,0
322,6719,2019-12-07,NOP,6,17,84,28,24,14,18,36.0,81.0,9.4,17,34,14,0
323,6720,2019-12-08,IND,15,8,104,32,34,23,15,48.2,76.9,42.9,26,42,16,0
324,6721,2019-12-08,CLE,5,17,94,18,18,26,32,37.5,76.5,25.7,20,35,17,0
325,6722,2019-12-08,PHX,10,12,109,31,21,26,31,41.7,64.3,31.4,29,51,15,0
326,6723,2019-12-08,MEM,6,16,112,36,18,30,28,53.1,64.0,28.6,23,28,14,0
327,6724,2019-12-08,DEN,14,7,102,21,33,23,25,40.4,85.7,42.9,25,37,12,0
328,6725,2019-12-08,ATL,6,17,122,24,27,37,34,48.4,94.1,40.0,28,48,13,0
329,6726,2019-12-08,CHI,8,16,105,25,24,24,24,43.8,81.5,36.1,20,39,14,0
330,6727,2019-12-08,TOR,15,7,104,22,20,26,36,43.2,85.0,33.3,21,42,17,0
331,6728,2019-12-08,LAC,17,7,135,35,30,35,35,52.1,74.1,37.5,27,45,10,0
332,6729,2019-12-09,SAC,9,13,110,36,30,26,18,51.8,81.8,38.2,24,35,8,0
333,6730,2019-12-09,OKC,10,12,108,21,34,27,26,41.2,79.4,34.4,12,54,10,0
334,6731,2019-12-09,MIN,10,12,125,31,34,38,22,51.8,84.6,40.5,27,33,15,0
335,6732,2019-12-10,LAC,18,7,110,24,36,31,19,41.2,74.1,31.2,19,57,11,0
336,6733,2019-12-10,CLE,5,18,88,18,22,26,22,39.6,47.4,22.6,18,45,18,0
337,6734,2019-12-10,TOR,16,7,93,30,19,22,22,37.8,69.2,24.1,19,54,15,0
338,6735,2019-12-10,SAC,10,13,119,32,27,35,25,45.5,86.4,44.4,24,37,9,0
339,6736,2019-12-10,ORL,11,12,101,20,20,33,28,38.0,80.8,32.3,24,44,12,0
340,6737,2019-12-10,DET,10,14,105,25,22,34,24,42.4,81.5,31.4,15,46,18,0
341,6738,2019-12-10,MIN,10,13,109,31,33,21,24,47.1,79.3,27.3,14,45,16,0
342,6739,2019-12-10,OKC,11,12,104,25,26,34,19,47.1,84.2,28.6,21,46,10,0
343,6740,2019-12-10,MEM,7,16,110,29,25,34,22,50.0,76.5,37.5,29,42,18,0
344,6741,2019-12-11,WAS,7,16,107,20,28,27,32,42.2,80.0,31.4,27,45,10,0
345,6742,2019-12-11,DEN,14,8,92,27,23,26,16,43.5,91.7,25.9,29,38,13,0
346,6743,2019-12-11,ATL,6,18,121,30,34,32,21,47.4,61.1,37.0,30,37,11,0
347,6744,2019-12-11,NYK,4,20,87,22,19,18,28,35.2,61.5,18.4,16,47,11,0
348,6746,2019-12-12,BOS,17,6,117,32,25,37,23,49.4,77.3,38.9,25,44,15,0
349,6747,2019-12-12,LAL,22,3,96,26,25,18,27,42.5,52.6,38.7,20,49,13,0
350,6748,2019-12-12,LAC,19,7,112,27,37,24,24,44.2,88.9,30.0,29,50,18,0
351,6749,2019-12-12,CHA,11,16,113,26,27,31,29,40.9,81.2,42.9,20,47,8,0
352,6750,2019-12-12,ATL,6,19,102,33,19,35,15,42.2,73.1,34.2,26,41,23,0
353,6751,2019-12-12,UTA,14,11,127,25,34,38,30,56.6,77.3,45.7,23,45,15,0
354,6752,2019-12-12,MEM,8,16,115,27,24,33,31,48.3,80.8,41.7,23,55,18,0
355,6753,2019-12-12,NOP,6,19,112,20,26,40,26,44.3,81.8,35.6,29,42,21,0
356,6754,2019-12-12,OKC,11,13,93,18,29,24,22,43.0,66.7,39.4,24,43,15,0
357,6755,2019-12-12,NYK,5,20,124,30,38,19,25,47.8,76.5,41.4,25,58,18,0
358,6756,2019-12-13,PHI,19,7,115,28,28,25,34,50.0,82.6,50.0,27,45,11,0
359,6757,2019-12-13,CLE,6,19,117,28,25,25,25,45.8,70.0,33.3,22,50,18,0
360,6758,2019-12-13,DAL,17,7,122,34,31,30,27,51.1,69.6,36.4,25,52,11,0
361,6759,2019-12-13,POR,10,16,99,26,27,25,21,47.7,72.7,30.0,22,35,8,0
362,6760,2019-12-14,HOU,17,8,130,28,34,34,34,55.8,92.3,56.4,21,42,9,0
363,6761,2019-12-14,NOP,6,20,109,25,32,25,27,43.2,68.6,37.5,24,45,9,0
364,6762,2019-12-14,IND,17,9,110,29,34,23,24,50.0,73.3,31.8,28,46,14,0
365,6763,2019-12-14,LAL,23,3,113,30,21,37,25,49.4,65.2,32.4,26,50,19,0
366,6764,2019-12-14,CHA,12,16,83,24,20,15,24,38.0,81.0,19.4,21,60,20,0
367,6765,2019-12-14,MIL,23,3,127,35,29,26,37,50.6,84.8,36.7,22,55,17,0
368,6766,2019-12-14,LAC,20,7,124,33,32,37,22,49.4,89.7,44.0,16,45,19,0
369,6767,2019-12-14,NYK,6,20,103,20,25,27,31,46.3,60.0,30.0,24,48,8,0
370,6768,2019-12-14,GSW,5,22,106,29,27,28,22,45.1,68.2,31.0,19,48,12,0
371,6769,2019-12-14,SAS,10,15,121,28,16,34,31,41.5,73.5,26.7,23,62,11,0
372,6770,2019-12-15,BKN,13,12,102,31,29,23,19,38.6,70.6,26.1,24,59,20,0
373,6771,2019-12-15,LAC,20,8,106,29,28,22,27,43.8,72.2,45.5,20,40,15,0
374,6772,2019-12-15,WAS,7,17,111,30,24,30,27,42.4,78.1,36.8,22,34,18,0
375,6773,2019-12-15,MIA,19,7,122,37,36,18,21,42.9,82.4,40.0,27,49,8,0
376,6775,2019-12-15,DET,11,15,115,30,32,26,27,44.6,84.0,32.4,27,55,14,0
377,6776,2019-12-15,OKC,11,14,102,20,29,19,34,46.9,87.0,26.1,22,37,15,0
378,6777,2019-12-15,ORL,12,14,130,24,34,41,31,51.7,80.8,50.0,32,39,9,0
379,6778,2019-12-15,CHA,12,17,85,20,24,22,19,30.8,68.6,15.6,18,56,10,0
380,6779,2019-12-15,LAL,24,3,101,24,31,27,19,42.9,72.7,16.1,21,56,22,0
381,6780,2019-12-15,PHI,20,8,89,23,20,23,23,43.0,58.8,19.2,19,38,16,0
382,6781,2019-12-16,NYK,6,21,105,22,29,33,21,46.8,90.0,25.0,20,47,11,0
383,6782,2019-12-16,SAC,12,14,100,26,25,28,21,60.3,87.5,45.5,27,38,27,0
384,6783,2019-12-17,WAS,8,17,133,43,24,29,37,55.7,81.0,52.9,31,35,15,0
385,6784,2019-12-17,CLE,6,21,113,29,25,30,29,48.9,76.5,34.3,30,39,10,0
386,6785,2019-12-17,SAS,10,16,107,35,37,17,18,42.9,85.0,36.4,23,53,18,0
387,6786,2019-12-17,MIA,19,8,111,32,26,28,25,45.7,83.9,45.8,22,35,14,0
388,6787,2019-12-17,DAL,18,8,120,36,23,27,34,46.6,81.5,39.0,27,52,14,0
389,6788,2019-12-17,CHI,10,19,106,37,31,22,16,49.4,84.6,29.0,27,31,13,0
390,6789,2019-12-17,POR,11,16,111,25,34,31,21,47.6,85.0,41.2,21,41,20,0
391,6790,2019-12-18,SAC,12,15,102,21,26,32,23,41.8,92.3,35.9,23,33,10,0
392,6791,2019-12-18,LAL,24,4,102,28,24,24,26,47.3,47.1,25.8,28,42,13,0
393,6792,2019-12-18,ATL,6,22,120,27,26,31,36,45.5,75.0,34.9,20,36,10,0
394,6793,2019-12-18,BKN,15,12,108,21,21,19,32,41.7,73.9,28.2,25,54,11,0
395,6794,2019-12-18,ORL,12,15,102,20,27,24,31,45.2,73.3,20.0,21,41,3,0
396,6795,2019-12-18,PHX,11,16,99,23,21,25,30,40.2,70.0,28.6,30,50,19,0
397,6796,2019-12-19,CHA,13,18,98,21,20,23,34,40.7,61.1,35.1,25,35,9,0
398,6797,2019-12-19,TOR,19,8,112,30,40,26,16,42.9,87.5,37.1,27,47,12,0
399,6798,2019-12-19,CHI,11,19,110,23,29,21,25,40.2,87.5,29.7,25,53,15,0
400,6799,2019-12-19,MIA,20,8,108,19,37,26,26,47.1,80.0,38.7,26,47,12,0
401,6800,2019-12-19,NOP,7,22,107,32,31,24,20,44.2,81.0,42.4,23,55,17,0
402,6801,2019-12-19,MEM,10,18,122,32,36,32,22,50.5,80.0,38.5,27,47,13,0
403,6802,2019-12-19,BOS,18,7,109,29,21,26,33,40.7,90.0,31.6,13,54,15,0
404,6803,2019-12-19,ORL,12,16,104,32,28,16,28,42.5,90.5,37.9,25,35,12,0
405,6804,2019-12-19,GSW,5,24,112,29,37,26,20,39.8,60.9,42.1,24,50,8,0
406,6805,2019-12-20,UTA,17,11,111,28,24,31,28,47.0,71.1,25.0,18,53,18,0
407,6806,2019-12-20,LAL,24,5,104,17,29,35,23,46.2,78.3,34.3,24,38,18,0
408,6807,2019-12-20,BKN,15,13,105,33,23,25,24,42.2,93.3,19.4,16,47,18,0
409,6808,2019-12-20,HOU,19,9,122,27,27,36,32,50.0,75.9,37.8,23,43,18,0
410,6809,2019-12-21,MEM,10,19,107,27,24,36,20,43.1,71.4,34.1,31,46,7,0
411,6810,2019-12-21,SAC,12,16,105,32,25,22,26,45.1,86.7,31.2,25,42,10,0
412,6811,2019-12-21,DET,11,18,93,26,22,21,24,40.0,73.7,35.5,21,36,24,0
413,6812,2019-12-21,WAS,8,19,118,23,29,33,33,46.0,75.0,35.9,24,39,13,0
414,6813,2019-12-21,NYK,7,22,114,20,27,27,40,43.6,66.7,29.4,23,41,8,0
415,6814,2019-12-21,DAL,19,9,117,35,28,25,29,51.8,77.3,42.4,23,49,16,0
416,6815,2019-12-21,PHX,11,17,108,23,27,41,17,43.7,91.3,34.4,26,37,15,0
417,6816,2019-12-21,MIN,10,17,100,20,31,24,25,41.4,66.7,23.8,20,46,14,0
418,6817,2019-12-21,ORL,12,17,103,13,31,31,28,36.8,69.2,25.0,21,48,10,0
419,6818,2019-12-21,NOP,7,23,102,16,28,37,21,41.9,65.2,26.5,23,48,17,0
420,6819,2019-12-21,UTA,18,11,114,31,25,28,30,52.0,95.0,50.0,27,42,21,0
421,6820,2019-12-21,ATL,6,24,112,34,39,25,14,37.1,85.2,22.9,17,52,10,0
422,6821,2019-12-22,CHI,12,19,119,25,28,40,26,51.9,84.0,51.4,21,46,18,0
423,6822,2019-12-22,WAS,8,20,108,25,28,27,28,40.9,85.3,22.6,18,38,11,0
424,6823,2019-12-22,MIL,26,4,123,37,31,27,28,48.2,65.7,41.9,26,52,19,0
425,6824,2019-12-22,SAC,12,17,115,21,29,28,37,43.0,75.0,30.6,22,51,12,0
426,6825,2019-12-22,LAC,22,9,134,33,39,38,24,54.5,73.7,33.3,32,43,11,0
427,6826,2019-12-22,HOU,20,9,139,36,34,36,33,58.6,78.3,46.3,23,37,10,0
428,6827,2019-12-22,MIN,10,18,106,23,29,28,26,43.7,93.8,40.5,16,39,16,0
429,6828,2019-12-22,DAL,19,10,107,17,34,35,21,38.9,81.5,32.6,27,53,17,0
430,6829,2019-12-22,CHA,13,20,93,37,19,21,16,40.2,73.9,29.4,26,27,3,0
431,6830,2019-12-23,IND,20,10,89,22,33,18,16,37.0,60.0,30.0,27,48,13,0
432,6831,2019-12-23,LAC,22,10,112,33,30,26,23,46.5,87.5,40.7,22,42,15,0
433,6832,2019-12-23,DEN,20,8,128,23,32,36,37,48.9,90.0,34.4,31,44,8,0
434,6833,2019-12-24,ATL,6,25,118,32,32,30,24,52.1,83.3,37.9,19,43,23,0
435,6834,2019-12-24,PHI,22,10,125,30,30,34,31,54.7,81.8,40.0,33,48,12,0
436,6835,2019-12-24,TOR,21,9,115,19,25,35,28,45.7,75.0,27.5,30,49,14,0
437,6836,2019-12-24,WAS,9,20,121,32,31,31,27,47.0,56.7,33.3,27,48,8,0
438,6837,2019-12-24,CHI,12,20,95,28,26,27,14,39.8,80.0,35.1,20,48,15,0
439,6838,2019-12-24,UTA,18,12,104,28,24,29,23,43.3,77.8,33.3,17,46,11,0
440,6839,2019-12-24,SAS,12,17,145,46,26,36,37,67.4,71.4,62.5,36,46,12,0
441,6840,2019-12-24,DEN,21,8,113,34,22,26,31,55.1,80.0,53.6,31,39,21,0
442,6841,2019-12-24,NOP,8,23,102,31,23,28,20,40.9,68.8,42.9,23,55,12,0
443,6842,2019-12-24,HOU,21,9,113,37,28,32,16,44.8,87.0,38.5,18,39,11,0
444,6843,2019-12-24,MIN,10,19,104,22,21,24,37,39.8,79.3,32.4,16,41,16,0
445,6844,2019-12-25,BOS,21,7,118,28,27,33,30,50.0,85.7,42.4,26,45,19,0
446,6845,2019-12-25,MIL,27,5,109,30,18,25,36,47.4,75.0,39.4,23,47,10,0
447,6846,2019-12-25,HOU,21,10,104,29,39,19,17,37.0,87.5,31.4,19,49,12,0
448,6847,2019-12-26,LAC,23,10,111,31,20,35,25,45.9,75.0,36.0,24,50,16,0
449,6848,2019-12-26,NOP,9,23,112,29,29,26,28,45.6,100,41.9,23,52,18,0
450,6849,2019-12-27,WAS,9,21,102,23,25,28,26,41.3,70.4,29.2,18,44,12,0
451,6850,2019-12-27,NYK,8,24,94,24,22,33,15,40.2,73.3,31.0,16,60,13,0
452,6851,2019-12-27,MEM,12,20,110,23,26,37,24,54.8,72.7,40.0,26,50,15,0
453,6852,2019-12-27,SAS,12,18,98,24,23,27,24,48.2,66.7,27.6,18,45,13,0
454,6853,2019-12-27,MIN,11,19,105,21,29,21,19,34.6,79.3,21.7,23,65,13,0
455,6854,2019-12-27,POR,14,18,115,22,30,24,39,48.3,73.7,44.1,14,43,12,0
456,6855,2019-12-27,CLE,9,22,117,22,25,34,36,51.8,69.0,39.1,22,38,11,0
457,6856,2019-12-28,OKC,16,15,104,26,27,19,22,44.9,61.3,16.1,19,49,14,0
458,6857,2019-12-28,PHI,23,11,97,21,26,21,29,40.2,81.0,34.5,23,45,15,0
459,6858,2019-12-28,MIL,28,5,112,32,31,21,28,50.5,69.2,39.3,29,56,18,0
460,6859,2019-12-28,IND,21,11,112,27,28,27,30,48.9,83.3,45.2,27,34,4,0
461,6860,2019-12-28,PHX,11,20,96,29,22,27,18,46.7,79.2,21.2,22,49,26,0
462,6861,2019-12-28,MEM,12,21,110,11,28,29,42,48.8,76.0,30.0,32,45,17,0
463,6862,2019-12-29,TOR,22,10,113,36,23,30,24,52.4,64.7,41.2,27,53,22,0
464,6863,2019-12-29,IND,21,12,98,32,13,23,30,38.8,89.7,21.4,17,46,18,0
465,6864,2019-12-29,PHI,23,12,116,33,26,20,29,47.2,75.9,33.3,24,47,9,0
466,6865,2019-12-29,NYK,9,24,107,33,26,27,21,44.7,76.9,35.5,25,56,21,0
467,6866,2019-12-29,ATL,6,27,81,19,24,22,16,37.2,72.7,26.5,24,39,19,0
468,6867,2019-12-29,BKN,16,15,98,20,34,25,19,40.2,61.9,28.2,24,47,15,0
469,6868,2019-12-29,CLE,10,22,94,27,22,18,27,41.6,72.2,20.0,13,60,28,0
470,6869,2019-12-29,ORL,14,18,100,25,21,28,26,40.2,84.2,40.0,21,34,11,0
471,6870,2019-12-29,DET,12,21,109,28,27,25,29,44.4,56.7,33.3,20,40,11,0
472,6871,2019-12-29,DAL,21,10,141,41,31,45,24,52.2,100,47.1,35,46,13,0
473,6872,2019-12-29,PHX,12,20,112,31,28,22,31,52.3,86.7,34.6,30,40,13,0
474,6873,2019-12-29,LAL,25,7,128,34,37,32,25,51.6,82.1,34.4,32,44,9,0
475,6874,2019-12-29,UTA,20,12,120,22,39,32,27,52.3,76.5,48.6,25,47,12,0
476,6875,2019-12-29,OKC,17,15,98,22,25,29,22,43.6,87.0,30.3,15,43,17,0
477,6876,2019-12-30,CHA,13,22,104,20,26,29,29,43.0,65.6,29.0,23,42,14,0
478,6877,2019-12-30,HOU,22,11,112,37,27,29,19,51.9,65.0,38.5,29,41,17,0
479,6879,2019-12-30,DAL,21,11,95,19,24,26,26,36.0,90.0,30.2,17,45,18,0
480,6880,2019-12-31,ATL,7,27,101,25,22,27,27,48.1,82.4,31.0,21,52,20,0
481,6881,2019-12-31,MIA,24,9,105,39,24,18,24,45.2,74.4,35.7,18,44,18,0
482,6882,2019-12-31,MIL,30,5,123,31,24,40,28,54.8,83.3,34.4,29,59,16,0
483,6883,2019-12-31,BKN,16,16,115,29,21,30,23,40.4,74.1,36.6,22,58,16,0
484,6884,2019-12-31,DET,12,22,81,21,19,18,23,38.0,73.9,28.6,14,43,17,0
485,6885,2019-12-31,PHX,13,20,122,19,36,28,39,47.8,95.5,56.5,29,44,9,0
486,6886,2019-12-31,BOS,23,8,109,24,26,30,29,45.4,70.0,36.8,25,54,10,0
487,6887,2019-12-31,PHI,23,13,97,27,16,23,31,40.7,85.0,20.7,24,47,12,0
488,6888,2019-12-31,LAC,24,11,105,28,29,31,17,40.9,95.5,33.3,21,51,11,0
489,6889,2020-01-01,CLE,10,23,97,25,18,26,28,42.5,81.2,26.3,21,41,14,0
490,6890,2020-01-01,DEN,23,10,104,26,26,37,15,46.4,66.7,32.0,25,39,16,0
491,6891,2020-01-01,GSW,9,26,113,32,23,20,25,45.8,72.2,44.4,31,44,8,0
492,6892,2020-01-01,DAL,21,12,101,32,19,27,23,35.5,74.1,29.4,19,49,10,0
493,6893,2020-01-01,ORL,15,19,122,31,31,32,28,47.4,74.1,37.5,25,52,9,0
494,6894,2020-01-02,POR,14,21,93,27,21,29,16,39.4,60.0,31.2,17,47,8,0
495,6895,2020-01-02,MIN,12,21,104,23,28,20,33,37.4,75.0,32.6,18,48,11,0
496,6897,2020-01-03,CHA,14,23,109,31,21,30,27,44.6,83.3,39.5,25,39,11,0
497,6898,2020-01-03,DEN,24,10,124,27,35,30,32,52.9,88.9,29.6,27,47,10,0
498,6899,2020-01-03,TOR,23,12,76,20,19,21,16,31.5,82.4,14.3,20,48,10,0
499,6900,2020-01-03,UTA,22,12,102,25,22,29,26,48.7,77.3,36.7,24,42,17,0
500,6901,2020-01-03,GSW,9,27,84,19,22,26,17,42.9,71.4,15.0,20,43,16,0
501,6902,2020-01-03,BKN,16,17,111,30,35,28,18,46.2,88.2,32.4,29,44,11,0
502,6903,2020-01-03,OKC,19,15,109,27,19,28,35,48.3,70.0,36.0,19,43,4,0
503,6904,2020-01-03,MEM,13,22,123,42,18,37,26,48.4,95.2,38.2,31,42,17,0
504,6905,2020-01-03,DET,12,23,112,33,30,16,33,42.6,71.4,21.2,20,45,11,0
505,6906,2020-01-04,ATL,7,28,106,32,23,25,26,41.9,80.0,35.6,26,42,14,0
506,6907,2020-01-04,MIA,25,10,85,22,22,35,6,37.5,78.3,18.9,16,49,18,0
507,6908,2020-01-04,POR,15,21,122,27,39,25,31,51.1,78.8,24.0,16,41,7,0
508,6909,2020-01-04,PHI,23,14,108,27,26,31,24,45.7,72.0,22.2,32,44,11,0
509,6910,2020-01-04,NYK,10,25,112,37,24,26,25,44.6,66.7,27.0,19,52,15,0
510,6911,2020-01-04,NOP,11,24,113,30,32,21,30,47.1,85.7,29.7,24,40,11,0
511,6912,2020-01-04,MEM,14,22,140,40,25,39,36,51.0,85.7,46.2,36,54,9,0
512,6913,2020-01-04,TOR,24,12,121,24,24,35,38,45.4,71.4,40.6,21,43,7,0
513,6914,2020-01-05,UTA,23,12,109,33,19,24,33,45.2,64.3,40.0,22,51,8,0
514,6915,2020-01-05,IND,22,14,111,26,34,35,16,41.4,82.9,37.0,24,39,11,0
515,6916,2020-01-05,OKC,20,15,121,34,32,25,30,44.8,80.8,37.8,24,52,11,0
516,6917,2020-01-05,DEN,24,11,114,19,36,35,24,46.0,82.4,20.7,18,33,12,0
517,6918,2020-01-05,BOS,25,8,111,30,25,30,26,52.4,81.0,42.1,22,44,19,0
518,6919,2020-01-05,CHA,15,23,123,32,25,23,23,49.4,90.3,44.0,27,53,17,0
519,6920,2020-01-05,SAS,14,20,118,31,35,25,27,41.3,91.2,34.4,20,50,8,0
520,6921,2020-01-05,DET,13,23,111,25,31,27,28,51.8,87.5,40.7,24,46,21,0
521,6923,2020-01-05,NYK,10,26,132,45,24,31,32,57.1,64.9,52.2,22,37,16,0
522,6924,2020-01-05,POR,15,22,111,19,27,35,30,46.0,90.0,35.1,21,40,10,0
523,6925,2020-01-06,MIN,14,21,118,24,42,28,24,49.5,76.9,36.8,32,43,16,0
524,6926,2020-01-06,MEM,15,22,121,27,35,34,25,54.2,76.5,42.9,31,42,16,0
525,6927,2020-01-06,DET,13,24,99,22,25,32,20,37.2,85.7,42.3,21,43,16,0
526,6928,2020-01-07,IND,23,14,115,27,15,37,36,52.8,78.6,38.5,31,43,10,0
527,6929,2020-01-07,BKN,16,19,89,22,17,32,18,33.3,78.9,21.3,20,46,12,0
528,6930,2020-01-07,OKC,20,16,113,31,21,34,27,44.9,67.7,41.4,17,47,12,0
529,6931,2020-01-07,BOS,25,9,94,17,23,32,22,34.7,76.9,21.6,17,55,16,0
530,6932,2020-01-07,DEN,25,11,123,29,35,27,32,51.1,74.1,33.3,27,41,4,0
531,6933,2020-01-07,UTA,24,12,128,35,33,27,33,51.1,83.3,48.5,19,43,8,0
532,6934,2020-01-07,CHI,13,24,110,27,28,27,28,46.9,81.8,29.0,25,45,8,0
533,6935,2020-01-07,MIL,32,6,104,22,30,29,23,40.0,92.9,33.3,24,38,8,0
534,6936,2020-01-07,GSW,9,29,98,19,21,24,34,39.5,78.1,19.2,19,44,17,0
535,6937,2020-01-08,DET,14,24,115,27,27,30,31,46.2,85.7,39.4,26,40,9,0
536,6938,2020-01-08,POR,16,22,101,15,31,23,32,43.2,85.7,37.1,23,45,10,0
537,6939,2020-01-08,OKC,21,16,111,27,22,25,27,41.3,82.8,29.7,19,51,15,0
538,6940,2020-01-08,MIN,14,22,112,32,24,28,28,44.4,81.0,31.9,23,40,18,0
539,6941,2020-01-08,SAC,15,23,114,26,27,25,36,44.0,89.3,41.7,18,41,15,0
540,6942,2020-01-08,NYK,10,27,87,21,24,25,17,38.9,56.2,20.0,15,47,16,0
541,6943,2020-01-09,SAS,16,20,129,34,31,34,30,55.2,92.3,31.0,28,49,14,0
542,6944,2020-01-09,TOR,25,13,112,29,31,22,18,44.7,70.0,38.9,34,46,10,0
543,6945,2020-01-09,MIA,27,10,122,31,31,38,22,53.1,80.0,42.1,28,41,11,0
544,6946,2020-01-09,WAS,12,25,89,23,29,20,17,42.9,57.9,26.1,24,40,23,0
545,6947,2020-01-09,HOU,25,11,122,45,32,22,23,42.4,75.6,28.9,22,59,13,0
546,6948,2020-01-09,DEN,26,11,107,27,29,30,21,48.2,80.0,37.5,27,38,12,0
547,6949,2020-01-09,CHI,13,25,108,21,27,27,33,44.6,57.1,40.0,22,39,12,0
548,6950,2020-01-09,NYK,10,28,104,29,24,16,35,43.3,100,36.0,18,41,9,0
549,6952,2020-01-10,CLE,11,27,115,26,24,31,21,52.7,70.0,25.0,24,39,14,0
550,6953,2020-01-10,BOS,25,11,98,35,20,25,18,43.2,100,38.9,17,38,14,0
551,6954,2020-01-10,POR,16,23,102,34,13,27,28,36.5,67.7,29.7,14,41,10,0
552,6955,2020-01-10,HOU,25,12,92,21,27,19,25,38.2,92.9,27.5,16,39,14,0
553,6956,2020-01-11,ATL,8,31,101,21,30,28,22,46.1,50.0,24.1,19,56,18,0
554,6957,2020-01-11,MIA,27,11,113,42,27,20,24,51.8,85.7,24.1,26,40,7,0
555,6958,2020-01-11,NOP,14,25,123,33,34,28,28,55.8,52.9,47.4,35,43,19,0
556,6959,2020-01-11,IND,24,15,116,29,25,25,37,57.1,64.3,36.7,31,46,11,0
557,6960,2020-01-11,SAS,16,21,121,32,25,41,23,48.3,87.0,42.5,29,37,11,0
558,6961,2020-01-11,LAL,31,7,129,45,34,20,30,52.8,78.1,41.7,18,49,7,0
559,6962,2020-01-11,ORL,18,21,94,25,23,27,19,37.1,79.2,27.3,15,49,14,0
560,6963,2020-01-11,CHA,15,26,92,13,25,24,30,50.6,78.6,42.9,28,40,15,0
561,6964,2020-01-11,MIL,34,6,127,34,19,37,37,49.5,76.7,25.6,29,52,11,0
562,6965,2020-01-11,GSW,9,31,100,20,33,30,17,38.5,72.0,20.5,28,46,10,0
563,6966,2020-01-11,MIN,15,23,109,20,21,35,33,37.9,66.7,27.1,28,44,18,0
564,6967,2020-01-12,NOP,14,26,105,24,33,25,23,40.0,61.1,31.1,29,43,16,0
565,6968,2020-01-12,CHI,14,26,108,35,26,20,27,50.6,92.9,31.4,24,38,14,0
566,6969,2020-01-12,LAL,32,7,125,41,32,29,23,51.5,80.0,46.9,21,54,12,0
567,6970,2020-01-12,PHI,25,15,91,22,28,16,25,37.8,66.7,24.3,22,43,4,0
568,6971,2020-01-12,CLE,12,27,111,23,28,34,26,49.4,84.6,32.4,22,55,14,0
569,6972,2020-01-12,MIL,35,6,122,32,32,33,25,45.6,70.0,36.8,21,60,10,0
570,6973,2020-01-12,MIA,27,12,121,31,29,34,27,53.8,82.1,40.0,24,39,14,0
571,6974,2020-01-12,UTA,27,12,127,23,32,38,34,53.3,84.0,33.3,24,44,11,0
572,6975,2020-01-12,ATL,8,32,86,16,30,20,20,33.0,90.9,25.0,23,33,12,0
573,6976,2020-01-12,SAS,17,21,105,21,22,26,36,43.7,73.3,21.9,24,51,11,0
574,6977,2020-01-12,GSW,9,32,102,26,33,17,26,38.0,71.4,50.0,23,47,22,0
575,6978,2020-01-13,LAC,27,13,104,30,22,22,30,45.2,76.9,24.2,21,42,14,0
576,6979,2020-01-13,CHA,15,27,92,24,21,26,21,41.9,66.7,22.9,25,37,14,0
577,6980,2020-01-14,NOP,15,26,117,32,31,26,13,41.7,81.5,34.6,23,61,19,0
578,6981,2020-01-14,PHI,25,16,95,23,26,20,26,41.6,78.9,18.2,17,52,11,0
